name,url,birthplace,
Carlo Colaiacovo',http://sportsforecaster.com/nhl/player/2466,,
Carson McMillan',http://sportsforecaster.com/nhl/player/15608,,
Carter Ashton',http://sportsforecaster.com/nhl/player/7441,,
Carter Camper',http://sportsforecaster.com/nhl/player/5688,,
Carter Sandlak',http://sportsforecaster.com/nhl/player/9260,,
Casey Bailey',http://sportsforecaster.com/nhl/player/10493,,
Casey Borer',http://sportsforecaster.com/nhl/player/4517,,
Casey Pierro-Zabotel',http://sportsforecaster.com/nhl/player/6270,,
Casey Wellman',http://sportsforecaster.com/nhl/player/7983,,
Cavan Fitzgerald',http://sportsforecaster.com/nhl/player/11013,,
Cedric McNicoll',http://sportsforecaster.com/nhl/player/7040,,
Cedrick Desjardins',http://sportsforecaster.com/nhl/player/4553,,
Chad Billins',http://sportsforecaster.com/nhl/player/8758,,
Chad Denny',http://sportsforecaster.com/nhl/player/5178,,
Chad Kilger',http://sportsforecaster.com/nhl/player/1262,,
Chad Kolarik',http://sportsforecaster.com/nhl/player/4647,,
Chad LaRose',http://sportsforecaster.com/nhl/player/2729,,
Chad Peck',http://sportsforecaster.com/nhl/player/0,CAN,
Chad Rau',http://sportsforecaster.com/nhl/player/5351,,
Charles Sarault',http://sportsforecaster.com/nhl/player/9942,,
Chase Balisy',http://sportsforecaster.com/nhl/player/8820,,
Chase DeLeo',http://sportsforecaster.com/nhl/player/10845,,
Chay Genoway',http://sportsforecaster.com/nhl/player/7014,,
Chaz Reddekopp',http://sportsforecaster.com/nhl/player/11214,,
Chet Pickard',http://sportsforecaster.com/nhl/player/6862,,
Chris Bourque',http://sportsforecaster.com/nhl/player/4520,,
Chris Breen',http://sportsforecaster.com/nhl/player/7251,,
Chris Brown',http://sportsforecaster.com/nhl/player/7456,,
Chris Butler',http://sportsforecaster.com/nhl/player/5150,,
Chris Calnan',http://sportsforecaster.com/nhl/player/9314,,
Chris Campoli',http://sportsforecaster.com/nhl/player/4892,,
Chris Carrozzi',http://sportsforecaster.com/nhl/player/6637,,
Chris Casto',http://sportsforecaster.com/nhl/player/7957,,
Chris Chelios',http://sportsforecaster.com/nhl/player/613,,
Chris Clark',http://sportsforecaster.com/nhl/player/434,,
Chris Collins',http://sportsforecaster.com/nhl/player/3850,,
Chris Conner',http://sportsforecaster.com/nhl/player/6000,,
Chris Drury',http://sportsforecaster.com/nhl/player/12,,
Chris Gratton',http://sportsforecaster.com/nhl/player/1141,,
Chris Heino-Lindberg',http://sportsforecaster.com/nhl/player/3769,,
Chris Higgins',http://sportsforecaster.com/nhl/player/2883,,
Chris Kelly',http://sportsforecaster.com/nhl/player/2062,,
Chris Lawrence',http://sportsforecaster.com/nhl/player/5276,,
Chris Mason',http://sportsforecaster.com/nhl/player/1021,,
Chris Mueller',http://sportsforecaster.com/nhl/player/5321,,
Chris Neil',http://sportsforecaster.com/nhl/player/1585,,
Chris Nell',http://sportsforecaster.com/nhl/player/11830,,
Chris Osgood',http://sportsforecaster.com/nhl/player/1509,,
Chris Phillips',http://sportsforecaster.com/nhl/player/1721,,
Chris Porter',http://sportsforecaster.com/nhl/player/3469,,
Chris Pronger',http://sportsforecaster.com/nhl/player/681,,
Chris Simon',http://sportsforecaster.com/nhl/player/833,,
Chris Stewart',http://sportsforecaster.com/nhl/player/5722,,
Chris Summers',http://sportsforecaster.com/nhl/player/5711,,
Chris Terry',http://sportsforecaster.com/nhl/player/6161,,
Chris Therien',http://sportsforecaster.com/nhl/player/317,,
Chris VandeVelde',http://sportsforecaster.com/nhl/player/5404,,
Christian Backman',http://sportsforecaster.com/nhl/player/1637,,
Christian Ehrhoff',http://sportsforecaster.com/nhl/player/2434,,
Christian Hanson',http://sportsforecaster.com/nhl/player/4609,,
Christian Thomas',http://sportsforecaster.com/nhl/player/8358,,
Christoph Schubert',http://sportsforecaster.com/nhl/player/2387,,
Christopher Didomenico',http://sportsforecaster.com/nhl/player/6245,,
Chuck Kobasew',http://sportsforecaster.com/nhl/player/2470,,
Clarke MacArthur',http://sportsforecaster.com/nhl/player/3565,,
Clarke Wilm',http://sportsforecaster.com/nhl/player/544,,
Clay Wilson',http://sportsforecaster.com/nhl/player/5996,,
Clayton Stoner',http://sportsforecaster.com/nhl/player/3541,,
Codey Burki',http://sportsforecaster.com/nhl/player/5731,,
Cody Almond',http://sportsforecaster.com/nhl/player/12280,,
Cody Bass',http://sportsforecaster.com/nhl/player/5124,,
Cody Beach',http://sportsforecaster.com/nhl/player/7157,,
Cody Corbett',http://sportsforecaster.com/nhl/player/9605,,
Cody Donaghey',http://sportsforecaster.com/nhl/player/10691,,
Cody Franson',http://sportsforecaster.com/nhl/player/5199,,
Cody Goloubef',http://sportsforecaster.com/nhl/player/6706,,
Cody Hodgson',http://sportsforecaster.com/nhl/player/6585,,
Cody Kunyk',http://sportsforecaster.com/nhl/player/8744,,
Cody McCormick',http://sportsforecaster.com/nhl/player/2527,,
Cody McLeod',http://sportsforecaster.com/nhl/player/5509,,
Cody Sol',http://sportsforecaster.com/nhl/player/7393,,
Cody Wild',http://sportsforecaster.com/nhl/player/5414,,
Colby Armstrong',http://sportsforecaster.com/nhl/player/2526,,
Colby Cohen',http://sportsforecaster.com/nhl/player/6223,,
Colby Robak',http://sportsforecaster.com/nhl/player/6883,,
Colby Sissons',http://sportsforecaster.com/nhl/player/16368,,
Colby Williams',http://sportsforecaster.com/nhl/player/10395,,
Cole Bardreau',http://sportsforecaster.com/nhl/player/9930,,
Cole Cassels',http://sportsforecaster.com/nhl/player/10125,,
Cole Kehler',http://sportsforecaster.com/nhl/player/11923,,
Cole Schneider',http://sportsforecaster.com/nhl/player/8762,,
Cole Ully',http://sportsforecaster.com/nhl/player/10377,,
Colin Campbell',http://sportsforecaster.com/nhl/player/8478,,
Colin Forbes',http://sportsforecaster.com/nhl/player/1717,,
Colin Fraser',http://sportsforecaster.com/nhl/player/3495,,
Colin Greening',http://sportsforecaster.com/nhl/player/5216,,
Colin Jacobs',http://sportsforecaster.com/nhl/player/9077,,
Colin Long',http://sportsforecaster.com/nhl/player/6797,,
Colin McDonald',http://sportsforecaster.com/nhl/player/3554,,
Colin Smith',http://sportsforecaster.com/nhl/player/9139,,
Colin Stevens',http://sportsforecaster.com/nhl/player/10979,,
Colin Stuart',http://sportsforecaster.com/nhl/player/2479,,
Colin White',http://sportsforecaster.com/nhl/player/1542,,
Collin Olson',http://sportsforecaster.com/nhl/player/9476,,
Colten Teubert',http://sportsforecaster.com/nhl/player/6932,,
Colton Gillies',http://sportsforecaster.com/nhl/player/6227,,
Colton Hargrove',http://sportsforecaster.com/nhl/player/9853,,
Colton Orr',http://sportsforecaster.com/nhl/player/2679,,
Connor Hobbs',http://sportsforecaster.com/nhl/player/11217,,
Connor James',http://sportsforecaster.com/nhl/player/3030,,
Connor Knapp',http://sportsforecaster.com/nhl/player/7373,,
Conor Allen',http://sportsforecaster.com/nhl/player/9842,,
Corey Cowick',http://sportsforecaster.com/nhl/player/6163,,
Corey Elkins',http://sportsforecaster.com/nhl/player/7287,,
Corey Locke',http://sportsforecaster.com/nhl/player/3557,,
Corey Potter',http://sportsforecaster.com/nhl/player/3540,,
Corey Trivino',http://sportsforecaster.com/nhl/player/6944,,
Corey Tropp',http://sportsforecaster.com/nhl/player/6156,,
Cory Cross',http://sportsforecaster.com/nhl/player/1172,,
Cory Emmerton',http://sportsforecaster.com/nhl/player/5724,,
Cory Murphy',http://sportsforecaster.com/nhl/player/6058,,
Cory Sarich',http://sportsforecaster.com/nhl/player/1732,,
Cory Stillman',http://sportsforecaster.com/nhl/player/900,,
Cory Urquhart',http://sportsforecaster.com/nhl/player/3485,,
Craig Adams',http://sportsforecaster.com/nhl/player/1837,,
Craig Conroy',http://sportsforecaster.com/nhl/player/143,,
Craig Cunningham',http://sportsforecaster.com/nhl/player/6659,,
Craig Rivet',http://sportsforecaster.com/nhl/player/187,,
Craig Weller',http://sportsforecaster.com/nhl/player/3270,,
Cristobal Huet',http://sportsforecaster.com/nhl/player/2311,,
Cristopher Nilstorp',http://sportsforecaster.com/nhl/player/4716,,
Curtis Brown',http://sportsforecaster.com/nhl/player/76,,
Curtis Glencross',http://sportsforecaster.com/nhl/player/4092,,
Curtis Hamilton',http://sportsforecaster.com/nhl/player/7889,,
Curtis Joseph',http://sportsforecaster.com/nhl/player/1380,,
Curtis McKenzie',http://sportsforecaster.com/nhl/player/7511,,
Curtis Sanford',http://sportsforecaster.com/nhl/player/3352,,
Curtis Valk',http://sportsforecaster.com/nhl/player/10380,,
Dainius Zubrus',http://sportsforecaster.com/nhl/player/1733,,
Dakota Mermis',http://sportsforecaster.com/nhl/player/9454,,
Dale Mitchell',http://sportsforecaster.com/nhl/player/6190,,
Dallas Drake',http://sportsforecaster.com/nhl/player/1014,,
Dalton Smith',http://sportsforecaster.com/nhl/player/8348,,
Dalton Thrower',http://sportsforecaster.com/nhl/player/9533,,
Dalyn Flatt',http://sportsforecaster.com/nhl/player/5196,,
Damien Brunner',http://sportsforecaster.com/nhl/player/9617,,
Dan Bertram',http://sportsforecaster.com/nhl/player/4992,,
Dan Blackburn',http://sportsforecaster.com/nhl/player/2565,,
Dan Boyle',http://sportsforecaster.com/nhl/player/641,,
Dan Carcillo',http://sportsforecaster.com/nhl/player/3567,,
Dan Cleary',http://sportsforecaster.com/nhl/player/1064,,
Dan Cloutier',http://sportsforecaster.com/nhl/player/435,,
Dan Collins',http://sportsforecaster.com/nhl/player/5164,,
Dan Ellis',http://sportsforecaster.com/nhl/player/2259,,
Dan Focht',http://sportsforecaster.com/nhl/player/1731,,
Dan Fritsche',http://sportsforecaster.com/nhl/player/3509,,
Dan Hinote',http://sportsforecaster.com/nhl/player/1420,,
Dan Lacouture',http://sportsforecaster.com/nhl/player/20,,
Dan McGillis',http://sportsforecaster.com/nhl/player/1498,,
Dan Renouf',http://sportsforecaster.com/nhl/player/15887,,
Dan Sexton',http://sportsforecaster.com/nhl/player/7291,,
Dan Spang',http://sportsforecaster.com/nhl/player/3174,,
Dan Turple',http://sportsforecaster.com/nhl/player/4831,,
Dana Tyrell',http://sportsforecaster.com/nhl/player/6213,,
Dane Byers',http://sportsforecaster.com/nhl/player/4527,,
Dane Fox',http://sportsforecaster.com/nhl/player/9345,,
Danick Gauthier',http://sportsforecaster.com/nhl/player/8526,,
Danick Paquette',http://sportsforecaster.com/nhl/player/6852,,
Daniel Alfredsson',http://sportsforecaster.com/nhl/player/441,,
Daniel Altshuller',http://sportsforecaster.com/nhl/player/9280,,
Daniel Audette',http://sportsforecaster.com/nhl/player/10684,,
Daniel Bang',http://sportsforecaster.com/nhl/player/8731,,
Daniel Briere',http://sportsforecaster.com/nhl/player/1748,,
Daniel Brodin',http://sportsforecaster.com/nhl/player/7607,,
Daniel Carr',http://sportsforecaster.com/nhl/player/8798,,
Daniel Catenacci',http://sportsforecaster.com/nhl/player/9037,,
Daniel Gunnarsson',http://sportsforecaster.com/nhl/player/7817,,
Daniel LaCosta',http://sportsforecaster.com/nhl/player/4661,,
Daniel Larsson',http://sportsforecaster.com/nhl/player/5979,,
Daniel Manzato',http://sportsforecaster.com/nhl/player/3171,,
Daniel Milan',http://sportsforecaster.com/nhl/player/8769,,
Daniel O'Donoghue',http://sportsforecaster.com/nhl/player/7399,,
Daniel Paille',http://sportsforecaster.com/nhl/player/2909,,
Daniel Pribyl',http://sportsforecaster.com/nhl/player/9055,,
Daniel Rahimi',http://sportsforecaster.com/nhl/player/5987,,
Daniel Ryder',http://sportsforecaster.com/nhl/player/5367,,
Daniel Sedin',http://sportsforecaster.com/nhl/player/1911,,
Daniel Tjarnqvist',http://sportsforecaster.com/nhl/player/70,,
Daniel Walcott',http://sportsforecaster.com/nhl/player/9648,,
Daniel Winnik',http://sportsforecaster.com/nhl/player/4856,,
Daniel Zaar',http://sportsforecaster.com/nhl/player/9575,,
Daniil Markov',http://sportsforecaster.com/nhl/player/559,,
Daniil Tarasov',http://sportsforecaster.com/nhl/player/7610,,
Danny Biega',http://sportsforecaster.com/nhl/player/7916,,
Danny Irmen',http://sportsforecaster.com/nhl/player/3527,,
Danny Kristo',http://sportsforecaster.com/nhl/player/6771,,
Danny Richmond',http://sportsforecaster.com/nhl/player/3493,,
Danny Syvret',http://sportsforecaster.com/nhl/player/3697,,
Danny Taylor',http://sportsforecaster.com/nhl/player/4819,,
Dany Heatley',http://sportsforecaster.com/nhl/player/2038,,
Dany Masse',http://sportsforecaster.com/nhl/player/1285,,
Dany Roussin',http://sportsforecaster.com/nhl/player/3404,,
Dany Sabourin',http://sportsforecaster.com/nhl/player/1625,,
Darby Hendrickson',http://sportsforecaster.com/nhl/player/1205,,
Darcy Hordichuk',http://sportsforecaster.com/nhl/player/2235,,
Darcy Tucker',http://sportsforecaster.com/nhl/player/169,,
Daren Machesney',http://sportsforecaster.com/nhl/player/5016,,
Darin Olver',http://sportsforecaster.com/nhl/player/4726,,
Darius Kasparaitis',http://sportsforecaster.com/nhl/player/983,,
Darren Archibald',http://sportsforecaster.com/nhl/player/7311,,
Darren Dietz',http://sportsforecaster.com/nhl/player/9209,,
Darren Haydar',http://sportsforecaster.com/nhl/player/1882,,
Darren Kramer',http://sportsforecaster.com/nhl/player/8878,,
Darren Langdon',http://sportsforecaster.com/nhl/player/397,,
Darren McCarty',http://sportsforecaster.com/nhl/player/1471,,
Darren Reid',http://sportsforecaster.com/nhl/player/2971,,
Darroll Powe',http://sportsforecaster.com/nhl/player/6504,,
Darryl Boyce',http://sportsforecaster.com/nhl/player/3978,,
Darryl Sydor',http://sportsforecaster.com/nhl/player/1118,,
Daultan Leveille',http://sportsforecaster.com/nhl/player/6789,,
Dave Andreychuk',http://sportsforecaster.com/nhl/player/1190,,
Dave Bolland',http://sportsforecaster.com/nhl/player/4514,,
Dave Scatchard',http://sportsforecaster.com/nhl/player/382,,
David Aebischer',http://sportsforecaster.com/nhl/player/626,,
David Bararuk',http://sportsforecaster.com/nhl/player/2952,,
David Booth',http://sportsforecaster.com/nhl/player/4515,,
David Broll',http://sportsforecaster.com/nhl/player/9211,,
David Brown',http://sportsforecaster.com/nhl/player/3861,,
David Clarkson',http://sportsforecaster.com/nhl/player/5500,,
David Desharnais',http://sportsforecaster.com/nhl/player/5027,,
David Dziurzynski',http://sportsforecaster.com/nhl/player/8425,,
David Eddy',http://sportsforecaster.com/nhl/player/7900,,
David Fischer',http://sportsforecaster.com/nhl/player/5742,,
David Gilbert',http://sportsforecaster.com/nhl/player/7497,,
David Hale',http://sportsforecaster.com/nhl/player/2273,,
David Jones',http://sportsforecaster.com/nhl/player/3924,,
David Koci',http://sportsforecaster.com/nhl/player/2782,,
David Kuchejda',http://sportsforecaster.com/nhl/player/5264,,
David Laliberte',http://sportsforecaster.com/nhl/player/4663,,
David Leggio',http://sportsforecaster.com/nhl/player/6978,,
David Legwand',http://sportsforecaster.com/nhl/player/1615,,
David LeNeveu',http://sportsforecaster.com/nhl/player/2906,,
David Liffiton',http://sportsforecaster.com/nhl/player/3488,,
David McIntyre',http://sportsforecaster.com/nhl/player/5751,,
David McKee',http://sportsforecaster.com/nhl/player/4413,,
David Meckler',http://sportsforecaster.com/nhl/player/5308,,
David Moss',http://sportsforecaster.com/nhl/player/2498,,
David Musil',http://sportsforecaster.com/nhl/player/9040,,
David Pacan',http://sportsforecaster.com/nhl/player/7335,,
David Pope',http://sportsforecaster.com/nhl/player/10318,,
David Rohlfs',http://sportsforecaster.com/nhl/player/3698,,
David Rundblad',http://sportsforecaster.com/nhl/player/7651,,
David Shantz',http://sportsforecaster.com/nhl/player/4125,,
David Shields',http://sportsforecaster.com/nhl/player/7725,,
David Sklenicka',http://sportsforecaster.com/nhl/player/11797,,
David Steckel',http://sportsforecaster.com/nhl/player/2505,,
David Tanabe',http://sportsforecaster.com/nhl/player/1889,,
David Toews',http://sportsforecaster.com/nhl/player/6939,,
David Tremblay',http://sportsforecaster.com/nhl/player/3785,,
David Ullstrom',http://sportsforecaster.com/nhl/player/6351,,
David VanDerGulik',http://sportsforecaster.com/nhl/player/2966,,
David Vyborny',http://sportsforecaster.com/nhl/player/2089,,
David Warsofsky',http://sportsforecaster.com/nhl/player/6955,,
David Westlund',http://sportsforecaster.com/nhl/player/10391,,
David Wohlberg',http://sportsforecaster.com/nhl/player/6962,,
David Wolf',http://sportsforecaster.com/nhl/player/6320,,
Davis Drewiske',http://sportsforecaster.com/nhl/player/6569,,
Daymond Langkow',http://sportsforecaster.com/nhl/player/1151,,
Dean McAmmond',http://sportsforecaster.com/nhl/player/1338,,
Denis Arkhipov',http://sportsforecaster.com/nhl/player/1905,,
Denis Gauthier',http://sportsforecaster.com/nhl/player/920,,
Denis Grebeshkov',http://sportsforecaster.com/nhl/player/3141,,
Denis Grot',http://sportsforecaster.com/nhl/player/3166,,
Denis Hamel',http://sportsforecaster.com/nhl/player/266,,
Denis Kulyash',http://sportsforecaster.com/nhl/player/4899,,
Denis Parshin',http://sportsforecaster.com/nhl/player/4734,,
Denis Platonov',http://sportsforecaster.com/nhl/player/2369,,
Denis Shvidki',http://sportsforecaster.com/nhl/player/1863,,
Denis Tolpeko',http://sportsforecaster.com/nhl/player/3570,,
Dennis Endras',http://sportsforecaster.com/nhl/player/7257,,
Dennis Everberg',http://sportsforecaster.com/nhl/player/9922,,
Dennis Persson',http://sportsforecaster.com/nhl/player/5625,,
Dennis Rasmussen',http://sportsforecaster.com/nhl/player/7566,,
Dennis Seidenberg',http://sportsforecaster.com/nhl/player/2423,,
Dennis Wideman',http://sportsforecaster.com/nhl/player/2947,,
Derek Armstrong',http://sportsforecaster.com/nhl/player/942,,
Derek Boogaard',http://sportsforecaster.com/nhl/player/2549,,
Derek Dorsett',http://sportsforecaster.com/nhl/player/5639,,
Derek Joslin',http://sportsforecaster.com/nhl/player/5242,,
Derek MacKenzie',http://sportsforecaster.com/nhl/player/1981,,
Derek Meech',http://sportsforecaster.com/nhl/player/3050,,
Derek Morris',http://sportsforecaster.com/nhl/player/133,,
Derek Roy',http://sportsforecaster.com/nhl/player/2162,,
Derek Smith',http://sportsforecaster.com/nhl/player/6063,,
Derian Hatcher',http://sportsforecaster.com/nhl/player/1623,,
Derrick Lapoint',http://sportsforecaster.com/nhl/player/5713,,
Derrick Walser',http://sportsforecaster.com/nhl/player/2251,,
Devin Setoguchi',http://sportsforecaster.com/nhl/player/4990,,
Dick Axelsson',http://sportsforecaster.com/nhl/player/5986,,
Dick Tarnstrom',http://sportsforecaster.com/nhl/player/2587,,
Dillon Fournier',http://sportsforecaster.com/nhl/player/9344,,
Dillon Simpson',http://sportsforecaster.com/nhl/player/9228,,
Dimitri Afanasenkov',http://sportsforecaster.com/nhl/player/1793,,
Dimitri Kalinin',http://sportsforecaster.com/nhl/player/1639,,
Dimitri Megalinsky',http://sportsforecaster.com/nhl/player/3585,,
Dimitri Patzold',http://sportsforecaster.com/nhl/player/2421,,
Dmitri Chernykh',http://sportsforecaster.com/nhl/player/3733,,
Dmitri Kazionov',http://sportsforecaster.com/nhl/player/3059,,
Dmitri Kugryshev',http://sportsforecaster.com/nhl/player/6773,,
Dmitri Semin',http://sportsforecaster.com/nhl/player/0,,
Dmitri Vorobiev',http://sportsforecaster.com/nhl/player/4843,,
Dmitry Korobov',http://sportsforecaster.com/nhl/player/6445,,
Dominic Moore',http://sportsforecaster.com/nhl/player/2116,,
Dominik Hasek',http://sportsforecaster.com/nhl/player/126,,
Dominik Uher',http://sportsforecaster.com/nhl/player/9233,,
Donald Brashear',http://sportsforecaster.com/nhl/player/136,,
Donald MacLean',http://sportsforecaster.com/nhl/player/109,,
Doug Janik',http://sportsforecaster.com/nhl/player/1951,,
Doug Lynch',http://sportsforecaster.com/nhl/player/2569,,
Doug O'Brien',http://sportsforecaster.com/nhl/player/3827,,
Doug Rogers',http://sportsforecaster.com/nhl/player/5626,,
Doug Weight',http://sportsforecaster.com/nhl/player/1351,,
Douglas Murray',http://sportsforecaster.com/nhl/player/2854,,
Doyle Somerby',http://sportsforecaster.com/nhl/player/9588,,
Dragan Umicevic',http://sportsforecaster.com/nhl/player/3654,,
Drake Berehowsky',http://sportsforecaster.com/nhl/player/363,,
Drayson Bowman',http://sportsforecaster.com/nhl/player/6182,,
Drew Bagnall',http://sportsforecaster.com/nhl/player/3883,,
Drew Fata',http://sportsforecaster.com/nhl/player/2296,,
Drew Larman',http://sportsforecaster.com/nhl/player/3451,,
Drew LeBlanc',http://sportsforecaster.com/nhl/player/6288,,
Drew Miller',http://sportsforecaster.com/nhl/player/3421,,
Drew Schiestel',http://sportsforecaster.com/nhl/player/6112,,
Drew Shore',http://sportsforecaster.com/nhl/player/7454,,
Drew Stafford',http://sportsforecaster.com/nhl/player/4810,,
Duncan Milroy',http://sportsforecaster.com/nhl/player/2529,,
Duncan Siemens',http://sportsforecaster.com/nhl/player/8970,,
Dustin Boyd',http://sportsforecaster.com/nhl/player/4522,,
Dustin Jeffrey',http://sportsforecaster.com/nhl/player/5693,,
Dustin Kohn',http://sportsforecaster.com/nhl/player/5252,,
Dustin Penner',http://sportsforecaster.com/nhl/player/4412,,
Dustin Tokarski',http://sportsforecaster.com/nhl/player/6031,,
Duvie Westcott',http://sportsforecaster.com/nhl/player/2275,,
Dwayne Roloson',http://sportsforecaster.com/nhl/player/938,,
Dwight King',http://sportsforecaster.com/nhl/player/6247,,
Dylan Blujus',http://sportsforecaster.com/nhl/player/9299,,
Dylan Hunter',http://sportsforecaster.com/nhl/player/4914,,
Dylan Labbe',http://sportsforecaster.com/nhl/player/10247,,
Dylan McIlrath',http://sportsforecaster.com/nhl/player/7929,,
Dylan Olsen',http://sportsforecaster.com/nhl/player/7453,,
Dylan Reese',http://sportsforecaster.com/nhl/player/3691,,
Dylan Sadowy',http://sportsforecaster.com/nhl/player/10668,,
Dysin Mayo',http://sportsforecaster.com/nhl/player/10863,,
Ed Belfour',http://sportsforecaster.com/nhl/player/628,,
Ed Jovanovski',http://sportsforecaster.com/nhl/player/1428,,
Eddie Lack',http://sportsforecaster.com/nhl/player/6362,,
Eetu Laurikainen',http://sportsforecaster.com/nhl/player/10250,,
Emerson Etem',http://sportsforecaster.com/nhl/player/7920,,
Emil Galimov',http://sportsforecaster.com/nhl/player/9656,,
Emil Pettersson',http://sportsforecaster.com/nhl/player/10419,,
Emile Poirier',http://sportsforecaster.com/nhl/player/10315,,
Enver Lisin',http://sportsforecaster.com/nhl/player/4671,,
Eriah Hayes',http://sportsforecaster.com/nhl/player/9822,,
Eric Belanger',http://sportsforecaster.com/nhl/player/557,,
Eric Boguniecki',http://sportsforecaster.com/nhl/player/902,,
Eric Boulton',http://sportsforecaster.com/nhl/player/2009,,
Eric Brewer',http://sportsforecaster.com/nhl/player/1065,,
Eric Cairns',http://sportsforecaster.com/nhl/player/418,,
Eric Chouinard',http://sportsforecaster.com/nhl/player/1618,,
Eric Cornel',http://sportsforecaster.com/nhl/player/10645,,
Eric Daze',http://sportsforecaster.com/nhl/player/577,,
Eric Desjardins',http://sportsforecaster.com/nhl/player/306,,
Eric Gelinas',http://sportsforecaster.com/nhl/player/7425,,
Eric Godard',http://sportsforecaster.com/nhl/player/2640,,
Eric Gustafsson',http://sportsforecaster.com/nhl/player/6718,,
Eric Hartzell',http://sportsforecaster.com/nhl/player/9725,,
Eric Knodel',http://sportsforecaster.com/nhl/player/7406,,
Eric Lindros',http://sportsforecaster.com/nhl/player/283,,
Eric Locke',http://sportsforecaster.com/nhl/player/10265,,
Eric Meloche',http://sportsforecaster.com/nhl/player/2707,,
Eric Nystrom',http://sportsforecaster.com/nhl/player/2868,,
Eric O'Dell',http://sportsforecaster.com/nhl/player/6844,,
Eric Perrin',http://sportsforecaster.com/nhl/player/454,,
Eric Selleck',http://sportsforecaster.com/nhl/player/8627,,
Eric Tangradi',http://sportsforecaster.com/nhl/player/6236,,
Eric Weinrich',http://sportsforecaster.com/nhl/player/624,,
Eric Wellwood',http://sportsforecaster.com/nhl/player/7726,,
Erik Burgdoerfer',http://sportsforecaster.com/nhl/player/10995,,
Erik Christensen',http://sportsforecaster.com/nhl/player/3114,,
Erik Cole',http://sportsforecaster.com/nhl/player/1838,,
Erik Ersberg',http://sportsforecaster.com/nhl/player/6076,,
Erik Karlsson',http://sportsforecaster.com/nhl/player/9392,,
Erik Nystrom',http://sportsforecaster.com/nhl/player/9472,,
Erik Rasmussen',http://sportsforecaster.com/nhl/player/1727,,
Erik Reitz',http://sportsforecaster.com/nhl/player/2133,,
Erik Westrum',http://sportsforecaster.com/nhl/player/1668,,
Ethan Moreau',http://sportsforecaster.com/nhl/player/596,,
Ethan Prow',http://sportsforecaster.com/nhl/player/15960,,
Ethan Werek',http://sportsforecaster.com/nhl/player/7458,,
Evan Brophey',http://sportsforecaster.com/nhl/player/5145,,
Evan McEneny',http://sportsforecaster.com/nhl/player/9448,,
Evan McGrath',http://sportsforecaster.com/nhl/player/4694,,
Evan Oberg',http://sportsforecaster.com/nhl/player/6122,,
Evgeni Nabokov',http://sportsforecaster.com/nhl/player/473,,
Evgeny Artyukhin',http://sportsforecaster.com/nhl/player/2361,,
Evgeny Gladskikh',http://sportsforecaster.com/nhl/player/2344,,
Evgeny Grachev',http://sportsforecaster.com/nhl/player/6584,,
Evgeny Medvedev',http://sportsforecaster.com/nhl/player/10536,,
Evgeny Tunik',http://sportsforecaster.com/nhl/player/3660,,
Fabian Brunnstrom',http://sportsforecaster.com/nhl/player/6578,,
Fedor Fedorov',http://sportsforecaster.com/nhl/player/2370,,
Fedor Tyutin',http://sportsforecaster.com/nhl/player/2329,,
Felix Girard',http://sportsforecaster.com/nhl/player/9355,,
Felix Potvin',http://sportsforecaster.com/nhl/player/1244,,
Fernando Pisani',http://sportsforecaster.com/nhl/player/2282,,
Filip Kuba',http://sportsforecaster.com/nhl/player/489,,
Filip Novak',http://sportsforecaster.com/nhl/player/2169,,
Filip Pyrochta',http://sportsforecaster.com/nhl/player/10563,,
Filip Sandberg',http://sportsforecaster.com/nhl/player/9502,,
Francis Bouillon',http://sportsforecaster.com/nhl/player/1139,,
Francis Lessard',http://sportsforecaster.com/nhl/player/744,,
Francis Pare',http://sportsforecaster.com/nhl/player/7015,,
Francois Beauchemin',http://sportsforecaster.com/nhl/player/1008,,
Francois Bouchard',http://sportsforecaster.com/nhl/player/5959,,
Frank Corrado',http://sportsforecaster.com/nhl/player/9226,,
Frantisek Kaberle',http://sportsforecaster.com/nhl/player/1988,,
Frazer McLaren',http://sportsforecaster.com/nhl/player/5761,,
Fred Brathwaite',http://sportsforecaster.com/nhl/player/4211,,
Freddie Hamilton',http://sportsforecaster.com/nhl/player/7973,,
Frederic StDenis',http://sportsforecaster.com/nhl/player/6547,,
Frederick Meyer',http://sportsforecaster.com/nhl/player/3393,,
Fredrik Modin',http://sportsforecaster.com/nhl/player/1209,,
Fredrik Norrena',http://sportsforecaster.com/nhl/player/3000,,
Fredrik Pettersson',http://sportsforecaster.com/nhl/player/5341,,
Fredrik Sjostrom',http://sportsforecaster.com/nhl/player/2319,,
Gabe Gauthier',http://sportsforecaster.com/nhl/player/4436,,
Gabriel Beaupre',http://sportsforecaster.com/nhl/player/9267,,
Gabriel Dumont',http://sportsforecaster.com/nhl/player/7318,,
Garnet Exelby',http://sportsforecaster.com/nhl/player/1984,,
Garret Ross',http://sportsforecaster.com/nhl/player/9859,,
Garrett Meurs',http://sportsforecaster.com/nhl/player/9109,,
Garrett Mitchell',http://sportsforecaster.com/nhl/player/7354,,
Garrett Noonan',http://sportsforecaster.com/nhl/player/8694,,
Garrett Thompson',http://sportsforecaster.com/nhl/player/9957,,
Garrett Wilson',http://sportsforecaster.com/nhl/player/7423,,
Garth Murray',http://sportsforecaster.com/nhl/player/2577,,
